transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
13939,20,1887,7/25/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,42404
371,44,1887,8/28/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672
17245,20,1887,9/2/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
16376,33,1887,9/3/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698
12913,52,1887,9/4/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35707
6807,37,1887,9/16/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672
13223,44,1887,11/17/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071
10308,24,1888,4/3/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,36334
8721,79,1888,6/14/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
14460,63,1888,7/6/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,38647
17289,15,1888,10/4/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35160
11260,60,1889,1/5/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
10858,57,1889,1/30/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
13340,6,1889,6/21/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
3429,68,1889,6/22/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
12023,62,1889,8/17/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
17210,68,1890,1/16/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
11555,93,1890,2/16/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
10158,2,1890,5/1/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
2425,22,1890,5/19/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
10025,55,1890,5/29/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
13451,67,1890,6/24/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
5239,24,1890,10/1/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,40670
17101,65,1890,10/9/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
12341,51,1890,11/16/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
14558,25,1891,3/19/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42218
10867,55,1891,4/8/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,38693
12447,33,1891,6/27/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,38991
13740,16,1891,8/17/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35560
5755,81,1891,9/2/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33364
16494,41,1891,10/8/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,42696
15040,37,1891,10/10/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42105
5655,0,1892,1/4/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
15709,0,1892,3/24/2017,1,Approved,OHM Cycles,Road,medium,large,1689.63,556.0469512,38199.77655
7341,97,1892,5/27/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560
16522,69,1892,8/27/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,42218
7580,22,1892,9/6/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,34115
12260,0,1892,9/14/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337
6278,100,1893,1/27/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
2092,20,1893,5/14/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303
17132,43,1893,6/14/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
19935,30,1893,8/17/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
834,88,1893,10/23/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
1301,85,1893,11/12/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
4897,77,1893,12/28/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
17569,0,1894,7/20/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41701
1467,89,1894,8/27/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750
18628,96,1894,10/18/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434
8744,0,1894,11/24/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
7864,67,1895,2/28/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
12177,27,1895,7/7/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
3237,69,1895,8/30/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
14410,0,1895,10/6/2017,0,Approved,Giant Bicycles,Standard,low,medium,883.91,556.0469512,38199.77655
11621,61,1895,10/13/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
14649,97,1895,12/23/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,42458
9869,32,1896,1/26/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,38693
3053,92,1896,5/19/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34586
15775,86,1896,7/24/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,41064
1219,87,1897,2/14/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36145
14086,67,1897,2/19/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,34996
4289,41,1897,4/10/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,39526
3912,37,1897,5/23/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
1704,56,1897,7/1/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,41047
15688,81,1897,8/8/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
13299,41,1897,10/29/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,39427
17195,96,1898,2/15/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,33364
4533,25,1898,3/10/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
17397,40,1898,5/6/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
19425,44,1898,5/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41848
7779,50,1898,9/14/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220
19630,44,1898,10/31/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064
12323,0,1898,11/5/2017,1,Approved,WeareA2B,Standard,low,medium,1294.37,556.0469512,38199.77655
11189,61,1899,3/10/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146
8707,32,1899,4/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888
11709,52,1899,4/22/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,39915
13020,30,1899,10/8/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,36361
3720,93,1899,10/15/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
19592,18,1900,6/18/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165
6017,34,1900,9/3/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,35560
15179,5,1900,10/9/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
13146,1,1900,10/24/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784
13788,89,1901,2/1/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
11254,51,1901,3/3/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
18623,62,1901,3/6/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
15191,65,1901,4/4/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
13572,8,1901,6/20/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
7089,53,1901,7/19/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
8688,73,1901,8/25/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
16948,87,1902,1/8/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36145
16544,54,1902,2/22/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34170
6638,97,1902,4/18/2017,0,Approved,Solex,Standard,medium,large,202.62,151.96,34556
2793,5,1902,7/13/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258
18153,60,1902,11/8/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,34143
3195,0,1902,12/9/2017,0,Approved,Giant Bicycles,Standard,medium,small,638.29,556.0469512,38199.77655
5489,23,1903,7/19/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,40649
19921,38,1903,10/20/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170
5615,11,1903,12/14/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34586
14548,4,1903,12/14/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,42560
7053,0,1904,8/21/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
975,0,1904,8/23/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482
12916,4,1904,10/24/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410
8792,46,1905,1/31/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
7758,8,1905,2/3/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
12600,47,1905,3/9/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
11993,45,1905,3/15/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
10657,23,1905,6/7/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
3656,97,1905,6/29/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
6903,12,1905,9/6/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
3500,54,1905,12/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915
2931,17,1905,12/20/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378
14938,57,1906,4/21/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
9076,15,1906,5/24/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3801,67,1906,10/19/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
19073,53,1906,11/13/2017,1,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470
14401,14,1906,12/7/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
13226,41,1906,12/29/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,35560
7421,33,1907,1/31/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
9559,43,1907,7/10/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
7424,0,1907,8/13/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
1822,0,1907,9/11/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
9542,35,1908,2/25/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
11897,28,1908,3/22/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,38216
17807,21,1908,6/29/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560
14253,31,1908,8/2/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,38206
1308,0,1908,8/16/2017,0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,33364
5601,40,1908,9/14/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42172
4516,43,1909,2/28/2017,1,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848
17728,35,1909,7/30/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35560
3993,98,1909,8/15/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556
14295,4,1909,9/17/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40649
11223,90,1909,10/16/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367
15794,63,1909,11/1/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,40410
17513,59,1910,8/20/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539
2935,0,1910,9/6/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
1018,43,1910,12/13/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,38206
1946,60,1911,9/29/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
13802,87,1911,10/30/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
19458,32,1912,3/12/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
10031,43,1912,4/1/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
2919,81,1912,4/23/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498
6928,0,1912,6/25/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
19814,27,1912,7/1/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
7130,0,1912,10/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
2607,0,1912,10/28/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
12890,53,1912,11/11/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
2957,0,1912,11/22/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
3137,56,1913,1/21/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42295
14147,1,1913,2/8/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3368,93,1913,2/9/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364
18751,85,1913,2/16/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36145
2213,90,1913,4/13/2017,1,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
3071,31,1913,5/29/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,33888
7481,15,1913,6/4/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34165
2750,6,1913,6/25/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258
3498,19,1913,7/22/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
9535,60,1913,9/6/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40410
12660,34,1913,9/12/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,36361
13754,31,1913,10/31/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37337
564,45,1913,11/18/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,41064
9595,8,1914,1/13/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
13569,27,1914,2/17/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
4539,58,1914,5/16/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
2362,28,1914,9/3/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
7994,87,1914,10/28/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
4987,42,1914,10/30/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
17050,2,1914,11/24/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
1971,45,1914,12/18/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
16363,66,1915,3/15/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499
11242,29,1915,4/1/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
16094,13,1915,5/28/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838
14525,72,1915,10/15/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873
8868,3,1915,10/30/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
7249,69,1916,2/1/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339
5000,19,1916,3/7/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
2431,0,1916,4/19/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573
14834,56,1916,5/26/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34115
4001,34,1916,7/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
2579,63,1916,7/18/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696
17967,87,1916,11/7/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996
12222,42,1917,2/25/2017,0,Approved,OHM Cycles,Road,medium,small,1810,1610.9,40672
6046,21,1917,4/1/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16177,54,1917,4/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
15571,83,1917,5/26/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206
14419,65,1917,6/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145
1712,82,1917,9/8/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533
13968,95,1917,12/2/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364
7761,67,1918,6/6/2017,0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
11487,60,1918,6/26/2017,1,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
17017,26,1918,9/11/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
1287,35,1918,10/13/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
11992,13,1918,12/29/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
5513,9,1919,2/1/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,37838
3365,61,1919,8/19/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879
2547,99,1919,8/26/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
10611,55,1919,11/16/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,42295
5348,72,1920,10/22/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
8329,0,1920,10/25/2017,0,Approved,Norco Bicycles,Standard,medium,medium,678.25,556.0469512,38199.77655
14249,81,1921,11/20/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
17140,1,1922,1/12/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455
2526,0,1922,2/3/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,35707
9904,90,1922,9/28/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,39526
10104,56,1923,4/29/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
7236,35,1923,6/27/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
8232,63,1923,10/16/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
6503,7,1923,12/15/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
14811,69,1924,3/9/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,41922
3949,48,1924,10/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,35470
4296,38,1924,12/5/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427
2310,15,1925,5/10/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35378
16704,17,1925,5/14/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34165
5560,82,1925,5/22/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
8547,27,1925,7/5/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33455
6048,91,1925,7/23/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,38002
11973,80,1925,12/18/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145
15097,39,1925,12/25/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,35560
2389,14,1926,3/14/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,37499
17482,13,1926,4/15/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,34071
3348,38,1926,5/2/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40649
7100,0,1926,12/12/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193
8068,92,1926,12/25/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,34170
14891,21,1927,4/12/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,36334
373,1,1927,6/24/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167
14652,58,1927,8/29/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40779
3662,68,1927,9/7/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499
12582,92,1927,10/1/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,38002
6971,13,1928,7/28/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336
5539,91,1928,11/26/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41533
9007,83,1929,1/8/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
2772,86,1929,1/31/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
12362,30,1929,7/9/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552
